gsa_id,year,subbasin_id,area_fraction,gsp_id,GSP_Name,GSA_Name,basin_id,basin_name,status_raw,status_std,is_complete,is_incomplete,is_inadequate,is_under_review,in_state_intervention,date_posted,date_determination,governance_quality_index,fallow_acres,fallow_pct,panel_version,time_invariant_governance_flag,data_quality_note
191,2012,5-022.05,0.9995675938884963,160,,,5-022,SAN JOAQUIN VALLEY,Inadequate - Under Review,inadequate_under_review,True,False,False,False,False,2025-07-15,,1.0,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
222,2019,5-022.12,0.9999908190946603,42,,,5-022,SAN JOAQUIN VALLEY,Inadequate,inadequate,True,False,False,False,False,2020-01-31,,1.0,199589.62,54.57,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
222,2020,5-022.12,0.9999908190946603,42,,,5-022,SAN JOAQUIN VALLEY,Inadequate,inadequate,True,False,False,False,False,2020-01-31,,1.0,203045.93,55.26,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
222,2021,5-022.12,0.9999908190946603,42,,,5-022,SAN JOAQUIN VALLEY,Inadequate,inadequate,True,False,False,False,False,2020-01-31,,1.0,202568.81,55.35,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
222,2022,5-022.12,0.9999908190946603,42,,,5-022,SAN JOAQUIN VALLEY,Inadequate,inadequate,True,False,False,False,False,2020-01-31,,1.0,193403.25,52.79,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
222,2023,5-022.12,0.9999908190946603,42,,,5-022,SAN JOAQUIN VALLEY,Inadequate,inadequate,True,False,False,False,False,2020-01-31,,1.0,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
222,2024,5-022.12,0.9999908190946603,42,,,5-022,SAN JOAQUIN VALLEY,Inadequate,inadequate,True,False,False,False,False,2020-01-31,,1.0,202658.4,54.28,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
223,2012,5-022.04,0.9998657354417877,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
223,2013,5-022.04,0.9998657354417877,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
223,2014,5-022.04,0.9998657354417877,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,27662.06,6.97,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
223,2015,5-022.04,0.9998657354417877,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
223,2016,5-022.04,0.9998657354417877,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,14191.1,3.54,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
223,2017,5-022.04,0.9998657354417877,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
223,2018,5-022.04,0.9998657354417877,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,96104.32,38.26,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
223,2019,5-022.04,0.9998657354417877,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,88222.58,35.02,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
223,2020,5-022.04,0.9998657354417877,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,86382.23,34.27,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
223,2021,5-022.04,0.9998657354417877,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,77893.56,30.87,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
223,2022,5-022.04,0.9998657354417877,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,84062.68,33.32,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
223,2023,5-022.04,0.9998657354417877,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
223,2024,5-022.04,0.9998657354417877,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,75792.28,30.1,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
155,2012,5-022.16,1.0,106,,,,,,,,,,,,,,,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
155,2013,5-022.16,1.0,106,,,,,,,,,,,,,,,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
155,2014,5-022.16,1.0,106,,,,,,,,,,,,,,,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
155,2015,5-022.16,1.0,106,,,,,,,,,,,,,,,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
155,2016,5-022.16,1.0,106,,,,,,,,,,,,,,,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
155,2017,5-022.16,1.0,106,,,,,,,,,,,,,,,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
155,2018,5-022.16,1.0,106,,,,,,,,,,,,,,,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
155,2019,5-022.16,1.0,106,,,,,,,,,,,,,,,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
155,2020,5-022.16,1.0,106,,,,,,,,,,,,,,,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
155,2021,5-022.16,1.0,106,,,,,,,,,,,,,,,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
155,2022,5-022.16,1.0,106,,,,,,,,,,,,,,,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
155,2023,5-022.16,1.0,106,,,,,,,,,,,,,,,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
155,2024,5-022.16,1.0,106,,,,,,,,,,,,,,,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
57,2012,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
57,2013,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
57,2014,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,27662.06,6.97,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
57,2015,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
57,2016,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,14191.1,3.54,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
57,2017,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
57,2018,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,96104.32,38.26,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
57,2019,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,88222.58,35.02,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
57,2020,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,86382.23,34.27,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
57,2021,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,77893.56,30.87,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
57,2022,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,84062.68,33.32,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
57,2023,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
57,2024,5-022.07,1.0,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,75792.28,30.1,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
59,2012,5-022.06,0.9999999679381556,49,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-10-09,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
59,2013,5-022.06,0.9999999679381556,49,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-10-09,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
59,2014,5-022.06,0.9999999679381556,49,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-10-09,,0.5,0.0,0.0,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
59,2015,5-022.06,0.9999999679381556,49,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-10-09,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
59,2016,5-022.06,0.9999999679381556,49,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-10-09,,0.5,0.0,0.0,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
59,2017,5-022.06,0.9999999679381556,49,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-10-09,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
59,2018,5-022.06,0.9999999679381556,49,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-10-09,,0.5,779.39,19.21,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
59,2019,5-022.06,0.9999999679381556,49,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-10-09,,0.5,167.47,4.13,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
59,2020,5-022.06,0.9999999679381556,49,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-10-09,,0.5,154.13,3.8,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
59,2021,5-022.06,0.9999999679381556,49,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-10-09,,0.5,0.0,0.0,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
59,2022,5-022.06,0.9999999679381556,49,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-10-09,,0.5,0.0,0.0,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
59,2023,5-022.06,0.9999999679381556,49,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-10-09,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
59,2024,5-022.06,0.9999999679381556,49,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-10-09,,0.5,238.73,5.9,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
62,2012,5-022.07,0.9999992874799757,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
62,2013,5-022.07,0.9999992874799757,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
62,2014,5-022.07,0.9999992874799757,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,27662.06,6.97,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
62,2015,5-022.07,0.9999992874799757,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
62,2016,5-022.07,0.9999992874799757,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,14191.1,3.54,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
62,2017,5-022.07,0.9999992874799757,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
62,2018,5-022.07,0.9999992874799757,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,96104.32,38.26,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
62,2019,5-022.07,0.9999992874799757,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,88222.58,35.02,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
62,2020,5-022.07,0.9999992874799757,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,86382.23,34.27,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
62,2021,5-022.07,0.9999992874799757,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,77893.56,30.87,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
62,2022,5-022.07,0.9999992874799757,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,84062.68,33.32,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
62,2023,5-022.07,0.9999992874799757,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
62,2024,5-022.07,0.9999992874799757,15,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,75792.28,30.1,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
66,2012,5-022.07,1.0,13,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
66,2013,5-022.07,1.0,13,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
66,2014,5-022.07,1.0,13,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,33826.93,15.76,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
66,2015,5-022.07,1.0,13,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
66,2016,5-022.07,1.0,13,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,22901.92,10.56,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
66,2017,5-022.07,1.0,13,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
66,2018,5-022.07,1.0,13,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,37105.82,18.18,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
66,2019,5-022.07,1.0,13,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,33819.1,16.56,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
66,2020,5-022.07,1.0,13,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,42866.29,20.93,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
66,2021,5-022.07,1.0,13,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,43135.04,21.07,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
66,2022,5-022.07,1.0,13,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,44474.79,21.73,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
66,2023,5-022.07,1.0,13,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
66,2024,5-022.07,1.0,13,,,5-022,SAN JOAQUIN VALLEY,Correspondence - Post State Intervention,state_intervention,False,False,False,False,False,2020-01-31,,0.5,40418.11,19.87,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
67,2012,5-022.07,0.9999824000501973,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
67,2013,5-022.07,0.9999824000501973,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
67,2014,5-022.07,0.9999824000501973,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,224483.75,38.47,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
67,2015,5-022.07,0.9999824000501973,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
67,2016,5-022.07,0.9999824000501973,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,138928.09,24.1,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
67,2017,5-022.07,0.9999824000501973,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
67,2018,5-022.07,0.9999824000501973,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,198462.62,35.08,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
67,2019,5-022.07,0.9999824000501973,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,165465.76,29.29,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
67,2020,5-022.07,0.9999824000501973,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,185792.2,33.07,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
67,2021,5-022.07,0.9999824000501973,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,202688.9,36.36,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
67,2022,5-022.07,0.9999824000501973,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,222919.43,39.93,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
67,2023,5-022.07,0.9999824000501973,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
67,2024,5-022.07,0.9999824000501973,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,164822.13,30.12,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
298,2012,5-022.07,0.9998461137994771,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
298,2013,5-022.07,0.9998461137994771,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
298,2014,5-022.07,0.9998461137994771,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,224483.75,38.47,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
298,2015,5-022.07,0.9998461137994771,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
298,2016,5-022.07,0.9998461137994771,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,138928.09,24.1,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
298,2017,5-022.07,0.9998461137994771,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
298,2018,5-022.07,0.9998461137994771,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,198462.62,35.08,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
298,2019,5-022.07,0.9998461137994771,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,165465.76,29.29,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
298,2020,5-022.07,0.9998461137994771,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,185792.2,33.07,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
298,2021,5-022.07,0.9998461137994771,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,202688.9,36.36,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
298,2022,5-022.07,0.9998461137994771,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,222919.43,39.93,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
298,2023,5-022.07,0.9998461137994771,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
298,2024,5-022.07,0.9998461137994771,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,164822.13,30.12,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
308,2012,5-022.07,0.9998193167690599,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
308,2013,5-022.07,0.9998193167690599,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
308,2014,5-022.07,0.9998193167690599,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,224483.75,38.47,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
308,2015,5-022.07,0.9998193167690599,8,,,5-022,SAN JOAQUIN VALLEY,Under Periodic Review,under_review,False,False,False,True,False,2020-01-31,,0.5,,,1.0.0,True,GSP status is snapshot; subsidence epoch-averaged; dry wells at county level only
